id;escola;tipo;salario
2546;14;Efetivo;3500.7
2547;14;Efetivo;3500.7
2548;14;Efetivo;3500.7
2549;14;Efetivo;3500.7
2550;14;Efetivo;3500.7
2551;14;Contrato;1500.3
2552;14;Efetivo;3500.7
2553;14;Efetivo;3500.7
2554;14;Contrato;1500.3
2555;14;Contrato;1500.3
2556;14;Contrato;1500.3
2557;14;Efetivo;3500.7
2558;14;Contrato;1500.3
2559;14;Contrato;1500.3
2560;14;Efetivo;3500.7
2561;14;Contrato;1500.3
2562;14;Contrato;1500.3
2563;14;Contrato;1500.3
2564;14;Contrato;1500.3
2565;14;Efetivo;3500.7
2566;14;Contrato;1500.3
2567;14;Efetivo;3500.7
2568;14;Contrato;1500.3
2569;14;Efetivo;3500.7
2570;14;Contrato;1500.3
2571;14;Efetivo;3500.7
2572;14;Contrato;1500.3
2573;14;Contrato;1500.3
2574;14;Contrato;1500.3
2575;14;Efetivo;3500.7
2576;14;Contrato;1500.3
2577;14;Efetivo;3500.7
2578;15;Contrato;1500.3
2579;15;Efetivo;3500.7
2580;15;Contrato;1500.3
2581;15;Efetivo;3500.7
2582;15;Efetivo;3500.7
2583;15;Efetivo;3500.7
2584;15;Contrato;1500.3
2585;15;Efetivo;3500.7
2586;15;Contrato;1500.3
2587;15;Contrato;1500.3
2588;15;Contrato;1500.3
2589;15;Efetivo;3500.7
2590;15;Efetivo;3500.7
2591;15;Contrato;1500.3
2592;15;Contrato;1500.3
2593;15;Efetivo;3500.7
2594;15;Efetivo;3500.7
2595;15;Contrato;1500.3
2596;15;Efetivo;3500.7
2597;15;Contrato;1500.3
2598;15;Contrato;1500.3
2599;15;Contrato;1500.3
2600;15;Contrato;1500.3
2601;15;Contrato;1500.3
2602;15;Contrato;1500.3
2603;15;Contrato;1500.3
2604;15;Contrato;1500.3
2605;15;Contrato;1500.3
2606;15;Contrato;1500.3
2607;15;Contrato;1500.3
2608;15;Contrato;1500.3
2609;15;Contrato;1500.3
2610;15;Contrato;1500.3
2611;15;Contrato;1500.3
2612;15;Contrato;1500.3
2613;15;Contrato;1500.3
2614;15;Contrato;1500.3
2615;15;Contrato;1500.3
2616;15;Contrato;1500.3
2617;15;Efetivo;3500.7
2618;15;Contrato;1500.3
2619;15;Contrato;1500.3
2620;15;Contrato;1500.3
2621;15;Efetivo;3500.7
2622;15;Contrato;1500.3
2623;15;Contrato;1500.3
2624;15;Contrato;1500.3
2625;15;Contrato;1500.3
2626;15;Contrato;1500.3
2627;15;Efetivo;3500.7
2628;15;Efetivo;3500.7
2629;15;Contrato;1500.3
2630;15;Efetivo;3500.7
2631;15;Efetivo;3500.7
2632;15;Contrato;1500.3
2633;15;Efetivo;3500.7
2634;15;Efetivo;3500.7
2635;15;Contrato;1500.3
2636;15;Contrato;1500.3
2637;15;Efetivo;3500.7
2638;15;Efetivo;3500.7
2639;15;Contrato;1500.3
2640;15;Contrato;1500.3
2641;15;Contrato;1500.3
2642;15;Contrato;1500.3
2643;15;Contrato;1500.3
2644;15;Efetivo;3500.7
2645;15;Contrato;1500.3
2646;15;Contrato;1500.3
2647;16;Contrato;1500.3
2648;16;Efetivo;3500.7
2649;16;Efetivo;3500.7
2650;16;Efetivo;3500.7
2651;16;Contrato;1500.3
2652;16;Contrato;1500.3
2653;16;Contrato;1500.3
2654;16;Efetivo;3500.7
2655;16;Contrato;1500.3
2656;16;Contrato;1500.3
2657;16;Efetivo;3500.7
2658;16;Efetivo;3500.7
2659;16;Contrato;1500.3
2660;16;Contrato;1500.3
2661;16;Contrato;1500.3
2662;16;Contrato;1500.3
2663;16;Contrato;1500.3
2664;16;Efetivo;3500.7
2665;16;Efetivo;3500.7
2666;16;Contrato;1500.3
2667;16;Efetivo;3500.7
2668;16;Efetivo;3500.7
2669;16;Efetivo;3500.7
2670;16;Contrato;1500.3
2671;16;Efetivo;3500.7
2672;16;Efetivo;3500.7
2673;16;Contrato;1500.3
2674;16;Efetivo;3500.7
2675;16;Contrato;1500.3
2676;16;Contrato;1500.3
2677;16;Efetivo;3500.7
2678;16;Contrato;1500.3
2679;16;Contrato;1500.3
2680;16;Efetivo;3500.7
2681;16;Efetivo;3500.7
2682;16;Contrato;1500.3
2683;16;Contrato;1500.3
2684;16;Contrato;1500.3
2685;16;Contrato;1500.3
2686;16;Efetivo;3500.7
2687;16;Contrato;1500.3
2688;16;Contrato;1500.3
2689;16;Efetivo;3500.7
2690;16;Contrato;1500.3
2691;16;Efetivo;3500.7
2692;16;Efetivo;3500.7
2693;16;Contrato;1500.3
2694;16;Contrato;1500.3
2695;16;Efetivo;3500.7
2696;16;Contrato;1500.3
2697;16;Contrato;1500.3
2698;16;Efetivo;3500.7
2699;16;Contrato;1500.3
2700;16;Efetivo;3500.7
2701;16;Efetivo;3500.7
2702;16;Contrato;1500.3
2703;16;Efetivo;3500.7
2704;17;Contrato;1500.3
2705;17;Contrato;1500.3
2706;17;Efetivo;3500.7
2707;17;Contrato;1500.3
2708;17;Efetivo;3500.7
2709;17;Efetivo;3500.7
2710;17;Contrato;1500.3
2711;17;Contrato;1500.3
2712;17;Efetivo;3500.7
2713;17;Efetivo;3500.7
2714;17;Contrato;1500.3
2715;17;Efetivo;3500.7
2716;17;Contrato;1500.3
2717;17;Efetivo;3500.7
2718;17;Contrato;1500.3
2719;17;Contrato;1500.3
2720;17;Efetivo;3500.7
2721;17;Contrato;1500.3
2722;17;Contrato;1500.3
2723;17;Efetivo;3500.7
2724;17;Efetivo;3500.7
2725;17;Contrato;1500.3
2726;17;Efetivo;3500.7
2727;17;Efetivo;3500.7
2728;17;Contrato;1500.3
2729;17;Efetivo;3500.7
2730;17;Contrato;1500.3
2731;17;Contrato;1500.3
2732;17;Contrato;1500.3
2733;17;Contrato;1500.3
2734;17;Efetivo;3500.7
2735;17;Efetivo;3500.7
2736;17;Contrato;1500.3
2737;17;Contrato;1500.3
2738;17;Efetivo;3500.7
2739;17;Efetivo;3500.7
2740;17;Contrato;1500.3
2741;17;Efetivo;3500.7
2742;17;Efetivo;3500.7
2743;18;Contrato;1500.3
2744;18;Efetivo;3500.7
2745;18;Contrato;1500.3
2746;18;Contrato;1500.3
2747;18;Contrato;1500.3
2748;18;Efetivo;3500.7
2749;18;Contrato;1500.3
2750;18;Contrato;1500.3
2751;18;Contrato;1500.3
2752;18;Contrato;1500.3
2753;18;Contrato;1500.3
2754;18;Contrato;1500.3
2755;18;Contrato;1500.3
2756;18;Efetivo;3500.7
2757;18;Contrato;1500.3
2758;18;Efetivo;3500.7
2759;18;Contrato;1500.3
2760;18;Efetivo;3500.7
2761;18;Efetivo;3500.7
2762;18;Contrato;1500.3
2763;18;Efetivo;3500.7
2764;18;Contrato;1500.3
2765;18;Efetivo;3500.7
2766;18;Efetivo;3500.7
2767;18;Contrato;1500.3
2768;18;Contrato;1500.3
2769;18;Efetivo;3500.7
2770;18;Contrato;1500.3
2771;18;Efetivo;3500.7
2772;18;Contrato;1500.3
2773;18;Contrato;1500.3
2774;18;Contrato;1500.3
2775;18;Efetivo;3500.7
2776;18;Efetivo;3500.7
2777;19;Efetivo;3500.7
2778;19;Efetivo;3500.7
2779;19;Contrato;1500.3
2780;19;Contrato;1500.3
2781;19;Efetivo;3500.7
2782;19;Efetivo;3500.7
2783;19;Contrato;1500.3
2784;19;Contrato;1500.3
2785;19;Contrato;1500.3
2786;19;Contrato;1500.3
2787;19;Contrato;1500.3
2788;19;Contrato;1500.3
2789;19;Efetivo;3500.7
2790;19;Contrato;1500.3
2791;19;Efetivo;3500.7
2792;19;Contrato;1500.3
2793;19;Efetivo;3500.7
2794;19;Contrato;1500.3
2795;19;Contrato;1500.3
2796;19;Contrato;1500.3
2797;19;Contrato;1500.3
2798;19;Efetivo;3500.7
2799;19;Efetivo;3500.7
2800;19;Efetivo;3500.7
2801;19;Contrato;1500.3
2802;19;Contrato;1500.3
2803;19;Contrato;1500.3
2804;19;Contrato;1500.3
2805;19;Contrato;1500.3
2806;19;Efetivo;3500.7
2807;19;Contrato;1500.3
2808;19;Efetivo;3500.7
2809;19;Contrato;1500.3
2810;19;Efetivo;3500.7
2811;19;Contrato;1500.3
2812;19;Efetivo;3500.7
2813;19;Contrato;1500.3
2814;19;Contrato;1500.3
2815;19;Efetivo;3500.7
2816;20;Contrato;1500.3
2817;20;Contrato;1500.3
2818;20;Contrato;1500.3
2819;20;Efetivo;3500.7
2820;20;Contrato;1500.3
2821;20;Contrato;1500.3
2822;20;Efetivo;3500.7
2823;20;Efetivo;3500.7
2824;20;Efetivo;3500.7
2825;20;Contrato;1500.3
2826;20;Efetivo;3500.7
2827;20;Contrato;1500.3
2828;20;Efetivo;3500.7
2829;20;Contrato;1500.3
2830;20;Contrato;1500.3
2831;20;Efetivo;3500.7
2832;20;Contrato;1500.3
2833;20;Efetivo;3500.7
2834;20;Contrato;1500.3
2835;20;Contrato;1500.3
2836;20;Contrato;1500.3
2837;20;Contrato;1500.3
2838;20;Contrato;1500.3
2839;20;Contrato;1500.3
2840;20;Contrato;1500.3
2841;20;Efetivo;3500.7
2842;20;Contrato;1500.3
2843;20;Contrato;1500.3
2844;20;Efetivo;3500.7
2845;20;Contrato;1500.3
2846;20;Efetivo;3500.7
2847;20;Contrato;1500.3
2848;20;Efetivo;3500.7
2849;20;Efetivo;3500.7
2850;20;Contrato;1500.3
2851;20;Contrato;1500.3
